congress,date,party
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1990_hamburg,10/1/1990,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1991_dresden,12/15/1991,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1992_duesseldorf,10/26/1992,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1993_berlin,9/12/1993,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_bonn,11/28/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1994_hamburg,2/21/1994,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
1995_karlsruhe,10/16/1995,CDU
